id,budget,cengci,original_language,popularity,production_countries,runtime,spoken_languages,status,cast,crew,revenue,Adventure,Horror,Comedy,Fantasy,Thriller,Drama,Action,Crime,SVD_production_companies_name_0,SVD_production_companies_name_1,SVD_production_companies_name_2,SVD_production_companies_name_3,SVD_production_companies_name_4,SVD_production_companies_num_0,SVD_production_companies_num_1,SVD_production_companies_num_2,SVD_production_companies_num_3,SVD_production_companies_num_4,SVD_Keywords_num_0,SVD_Keywords_num_1,SVD_Keywords_num_2,SVD_Keywords_num_3,SVD_Keywords_num_4,SVD_Keywords_name_0,SVD_Keywords_name_1,SVD_Keywords_name_2,SVD_Keywords_name_3,SVD_Keywords_name_4,SVD_overview_0,SVD_overview_1,SVD_overview_2,SVD_overview_3,SVD_overview_4,SVD_tagline_0,SVD_tagline_1,SVD_tagline_2,SVD_tagline_3,SVD_tagline_4,SVD_title_0,SVD_title_1,SVD_title_2,SVD_title_3,SVD_title_4
940,17000000,-99,en,16.574021,1,96,1,Released,12,19,33000000,1,0,0,0,0,0,1,0,1.53E-19,0.13415768,-0.047918576,-0.005865397,0.012031469,5.89E-41,2.33E-37,2.04E-36,6.7E-34,9.03E-34,-3.85E-20,0.002241846,0.001572442,0.019727266,-0.001544467,-6.77E-18,0.013300116,0.01760463,-0.046398122,0.014415635,0.198151356,-0.06101185,0.008029492,-0.066455059,-0.08449824,3.25E-21,0.18509662,-0.034940578,-0.037256137,0.024618175,0.0000292,-0.000089,-0.0000435,-0.0000644,-0.000061
941,0,-99,fr,8.569586,1,98,1,Released,45,27,23598,0,0,1,0,0,0,0,0,-5.81E-18,0.025395839,0.017993351,0.006915811,0.017185796,2.04E-19,0.000135423,0.000885499,-0.00000822,0.000983077,-5.72E-20,0.003363097,0.00658326,0.014802682,0.011120619,-2.29E-17,0.044795749,0.051968021,-0.117249028,-0.085887287,0.212645424,-0.03826414,-0.045998498,0.080044418,-0.003797791,-99,-99,-99,-99,-99,0.021870428,0.023519453,0.056197408,0.055566315,0.108111315
942,20500000,-99,en,16.603041,1,99,1,Released,47,17,87987055,0,1,0,0,1,0,0,0,2.26E-19,0.168690517,-0.044001632,-0.003929257,0.059934594,3.97E-15,0.30605099,-0.02346967,-0.003455436,-0.000735656,-3.95E-20,0.002295194,0.001196969,0.027754546,-0.008987806,-7.5E-18,0.014728314,0.019139951,-0.05566306,-0.006120228,0.19956374,-0.05486796,-0.048562021,-0.057747254,-0.080044108,3.34E-22,0.019004863,0.001340158,0.01205832,0.013005168,0.003277982,-0.002482138,-0.001014745,-0.001999366,-0.001826556
943,0,-99,de,4.912681,1,105,1,Released,12,29,4129250,0,0,0,0,0,1,0,0,-4.66E-20,0.018430312,0.046012231,-0.02160743,-0.003856879,2.83E-21,0.00000027,0.000000378,0.00000188,2.89E-08,-2.42E-20,0.001417492,0.002169724,0.005997394,0.003715278,-4.77E-18,0.009359223,0.011371076,-0.026478305,-0.021730942,0.343840843,0.141725469,-0.078860748,0.01508963,-0.030293095,2.5E-21,0.142278213,-0.053904299,-0.031626243,0.04312818,-7.68E-35,-2.24E-27,2.46E-24,3.85E-22,-1.24E-21
944,0,-99,en,7.87202,1,100,2,Released,34,13,4719695,0,0,0,0,0,1,0,1,3.9E-19,0.165127879,0.020381765,-0.003070044,0.034662142,-4.12E-19,0.000477444,0.003777825,0.000662162,0.024703488,-8.11E-20,0.004723478,0.00384766,0.008912878,0.019284874,-3.44E-17,0.067423195,0.081922512,-0.23132536,0.109150141,0.101138405,-0.024381631,-0.037027403,-0.036536248,0.021087601,5.81E-22,0.033028394,0.022450194,0.000805315,0.007270496,0.010036204,0.011856847,-0.000315677,0.002028745,0.007301336
945,0,-99,fr,4.241058,1,118,1,Released,4,3,43471,0,0,0,0,0,0,0,0,-1.41E-19,0.066110745,0.162412023,-0.075658369,-0.012713176,1.49E-40,-4.1E-37,-7.5E-37,-3.26E-34,-8.48E-34,-1.85E-18,0.110443086,0.429581683,-0.035395401,-0.015413579,-9.4E-17,0.187845967,0.461551311,0.246823774,0.028352696,0.030660752,-0.019503712,-0.024315753,-0.035847476,0.018793285,2.65E-21,0.150634137,-0.067632105,-0.034691392,0.00352373,0.002488024,-0.002459954,-0.001131185,-0.000422286,-0.001029048
946,15000000,-99,en,10.627364,1,92,1,Released,28,30,73326666,0,0,1,1,0,0,0,0,1.02E-18,0.110056049,0.174430938,0.448957573,-0.056987609,-3.41E-16,0.030562065,0.422732597,-0.01056643,-0.014534923,-2.88E-20,0.001683107,0.001853671,0.007424199,-0.0000825,-8.84E-18,0.017311368,0.020258017,-0.05091466,-0.021032874,0.216140312,-0.028940851,0.014345148,0.072675019,0.025441257,2.5E-21,0.142461944,0.090291047,0.042268349,0.170687475,-3.59E-35,-1.26E-26,1.77E-23,2.68E-22,-3.92E-22
947,0,-99,en,6.481464,1,111,1,Released,16,14,101300000,0,0,1,0,0,0,0,0,5.3E-19,0.466904137,0.129324535,-0.175159562,-0.016211339,1.81E-16,0.015639907,0.011266493,-0.000217492,0.000191534,-4.29E-20,0.002479734,-0.000240508,0.0040456,0.001663449,-1.47E-17,0.028779881,0.030101156,-0.076645241,-0.0738755,0.197976325,-0.046571602,-0.052364987,0.218246369,-0.007518296,3.38E-21,0.192381229,-0.05931781,-0.068128982,0.012483606,0.001249895,0.009863303,0.003654512,0.006532469,0.011415313
948,130000000,1,en,14.89499,1,120,2,Released,31,102,276572938,0,0,0,0,1,0,1,0,-6.59E-20,0.220209838,-0.023982391,0.00185075,0.09087446,3.72E-15,0.286732116,-0.021631267,-0.003072244,-0.00049519,-7.82E-21,0.000461088,0.001000124,0.003442531,-0.000206036,-5.11E-18,0.010011874,0.011914215,-0.028926405,-0.014339029,0.104255357,-0.014738013,-0.011186706,-0.016509947,-0.013566714,2.69E-21,0.152824751,0.118644905,0.109617179,0.095342637,0.184233629,-0.070805711,-0.015656994,-0.018894951,-0.016460393
949,784170,-99,en,0.578456,1,80,1,Released,12,11,834332,0,0,1,1,0,1,0,0,2.96E-19,0.126152708,-0.010567005,0.005177323,0.012270439,-5.41E-41,-4.21E-37,-4.87E-37,-4.26E-34,1.68E-34,-2.66E-20,0.001564591,0.00300477,0.012134103,0.007129273,-1.14E-17,0.022476909,0.030980079,-0.056906171,-0.080793426,0.131936424,0.112416018,-0.010257155,0.041089565,0.034528596,7.36E-22,0.04187541,0.022204259,0.042904398,0.023349322,4.17E-34,-9.73E-27,2.02E-23,-6.44E-22,1.11E-21
950,3000000,1,ru,1.412333,1,73,1,Released,5,2,19010585,1,0,1,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.278836681,0.048038827,-0.068665336,-0.035488056,-0.0000442,-99,-99,-99,-99,-99,-1.56E-34,6.8E-27,9.75E-24,1.94E-22,-6.34E-22
951,10000000,1,en,1.192891,1,85,1,Released,13,2,9069,0,0,1,0,0,0,0,0,6.87E-20,0.037242311,0.026998915,0.011223422,0.041667957,2.62E-17,0.002195505,0.001152705,0.003071915,0.0000452,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.073449976,-0.008898593,-0.010949024,0.110929519,0.024607968,-99,-99,-99,-99,-99,-2.12E-35,-1.19E-26,-1.99E-24,-3.31E-22,3.92E-22
952,5000000,-99,es,3.138159,1,123,3,Released,16,9,2387127,0,0,0,0,1,0,0,0,4.87E-20,0.035533103,0.026544478,0.010182835,0.036837511,-6.47E-41,3.87E-37,2.86E-36,3.75E-34,-8.25E-34,-7.63E-20,0.004485679,0.008493625,0.030530827,0.125931812,-2.13E-17,0.041899128,0.059731076,-0.163298209,0.18305663,0.145463766,-0.070002977,-0.078142599,-0.068197666,0.026937674,5.15E-21,0.292996344,-0.180113496,-0.113983699,-0.038544825,1.8E-29,-3.27E-22,-3.31E-18,-6.7E-17,1.2E-16
953,85000000,-99,en,8.326699,1,88,1,Released,26,18,297138014,1,0,1,1,0,0,0,0,2.4E-19,0.204940836,0.618295519,-0.332684441,-0.120617647,-2.81E-18,0.001584085,0.013399427,0.003373479,0.411064646,-1.3E-20,0.000756902,0.000879137,0.014281074,0.003334728,-2.53E-18,0.004933761,0.004166196,-0.016288781,-0.000445132,0.222145247,-0.050218493,-0.003913398,0.032941345,-0.039953151,5.76E-22,0.03277244,0.060518149,0.09054957,-0.064130231,0.003509614,-0.003886737,-0.000645893,0.000776929,0.023484276
954,3000000,-99,en,8.122042,1,86,1,Released,12,6,19472057,0,1,0,0,1,0,0,0,5.7E-19,0.627150755,-0.41237442,-0.06012312,-0.326996817,0,0,0,0,0,-2.07E-20,0.001211377,0.00132489,0.006601321,0.000733343,-2.35E-18,0.004582584,0.004338214,-0.01055449,-0.010791331,0.20908356,-0.005854643,0.054882212,0.039675854,-0.109608734,7.49E-22,0.04257111,0.059303477,0.013364314,0.013138087,0.135464097,-0.057065211,-0.012694366,-0.017212348,-0.017650612
955,13500000,-99,en,5.387711,3,124,1,Released,17,13,7060876,0,0,0,0,0,1,0,0,3.11E-19,0.164761543,0.088868057,-0.035879282,0.009398319,1.17E-18,0.000104902,0.000100852,0.002398216,0.00050816,-3.83E-20,0.002212827,-0.000346114,0.001643634,0.004258859,-4.22E-18,0.008153548,0.002399624,-0.013095411,-0.008797196,0.152351393,-0.026162526,-0.010778272,-0.030565471,0.007163028,1.17E-21,0.066435719,0.059932451,0.125677602,-0.045043469,3.47E-34,-3.97E-27,-8.42E-23,-1.2E-21,1.67E-21
956,20000000,-99,en,6.612175,1,105,1,Released,14,63,16974459,0,0,0,0,1,1,1,1,2.48E-19,0.210832065,0.395856027,-0.148443911,-0.000637422,-9.6E-19,0.00125312,0.009866599,0.003628519,0.28738035,-1.06E-19,0.006129124,0.001860727,0.021606638,0.010310254,-2.34E-17,0.045737862,0.04545444,-0.147070992,-0.134762038,0.147875781,0.024854064,0.105830614,0.008742029,-0.056747179,5.34E-22,0.030389277,0.038188654,0.006867349,-0.016243529,0.008783093,0.027327758,-0.007397677,0.046574944,0.006596398
957,10000000,1,en,15.109261,1,90,4,Released,22,12,40485039,1,0,1,0,0,0,0,0,4.09E-19,0.251543708,-0.090565,0.005960813,-0.00574826,-1.84E-17,0.001555442,0.022157307,-0.000856857,-0.001206011,-3.37E-20,0.001982015,0.003472213,0.012167316,0.004553065,-1.32E-17,0.025924563,0.033118401,-0.071316111,-0.029019555,0.289419832,-0.078373936,-0.096155588,0.302979826,-0.014800681,2.91E-21,0.165761478,0.086771977,0.112953828,-0.028919659,0.001992965,-0.001986379,0.010700753,0.001507415,0.0000464
958,13000000,1,en,6.862146,1,104,1,Released,60,16,11130889,1,0,1,0,0,1,0,0,3.77E-21,0.001583652,0.002949907,0.000374261,0.000664533,1.22E-40,-1.55E-37,-1.71E-36,-1.22E-34,3.92E-34,-2.58E-18,0.149078249,-0.031544407,0.009262314,0.00184779,-1.03E-16,0.197599298,-0.062598201,-0.028312468,-0.02923449,0.257043825,-0.009963475,0.219551934,-0.014440859,-0.051178654,-99,-99,-99,-99,-99,0.173850093,-0.065578851,-0.014288834,-0.017158794,-0.014914792
959,42000000,-99,en,14.007329,1,104,1,Released,16,23,119946358,0,0,0,0,0,1,0,0,5.15E-19,0.014686971,0.008366092,0.003524759,0.040112091,9.65E-17,0.007542621,0.000281264,0.038164281,-0.000383227,-1.1E-19,0.006447616,0.008765839,0.056610139,0.141327983,-1.76E-17,0.034603746,0.044367418,-0.096002355,-0.091324803,0.169560498,-0.018079116,0.039193387,-0.03079584,0.052536906,2.74E-21,0.156039903,0.191662618,0.02115619,0.250935453,0.001904311,-0.002329767,0.001991316,0.001044068,-0.000901287
960,2600000,2,en,2.203949,2,105,1,Released,14,8,3166000,0,0,0,0,0,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-4.33E-20,0.002512944,0.001107413,0.008403008,-0.0000648,-3.17E-18,0.006173488,0.005278588,-0.015548217,-0.009122349,0.111089657,-0.032708268,-0.041972814,0.026215484,0.028893023,-99,-99,-99,-99,-99,0.000314342,0.0000384,0.011212276,0.001560481,0.000348051
961,0,-99,en,8.543311,2,130,2,Released,54,25,68929150,0,0,0,0,0,1,0,0,2.54E-19,0.253415246,-0.062920369,-0.005541859,0.122373494,5.83E-15,0.448833628,-0.0339066,-0.005038693,-0.001068102,-1.56E-19,0.009146455,0.011054444,0.007354563,0.010767576,-2.69E-17,0.052841533,0.064556757,-0.174079205,0.154549278,0.075651641,0.007536077,-0.017555283,-0.026181783,0.04070891,3E-21,0.170394814,-0.092017515,-0.049730842,0.033138891,0.0000941,0.000043,0.000230104,0.0000275,0.000112408
962,0,-99,en,0.08472,1,98,1,Released,15,4,13,0,0,1,0,0,0,1,0,-99,-99,-99,-99,-99,-7.68E-41,-4.59E-37,-1.47E-36,-2.86E-34,-2.08E-34,-5.32E-21,0.000311186,0.000367618,0.002176106,0.003528625,-8.86E-19,0.001745126,0.002605625,-0.008420891,-0.001125988,0.254362551,0.057434923,0.06104878,-0.037941808,-0.047209884,-99,-99,-99,-99,-99,0.277003196,0.202442846,-0.020466715,-0.03259186,-0.024759252
963,12000000,-99,en,5.845712,1,94,1,Released,23,9,46044400,0,0,0,0,1,0,1,0,3.17E-19,0.175719751,0.423537456,-0.189648546,-0.054033907,-2.34E-18,0.00132119,0.011170473,0.002782468,0.338500626,-1.91E-19,0.011174807,0.011844926,0.022437843,0.006373609,-1.69E-17,0.033213496,0.040106397,-0.096783588,-0.08206287,0.161556985,-0.003783208,0.088880041,0.022156784,0.027559074,1.5E-21,0.085256427,0.025668661,0.037931268,0.115971288,0.017271153,0.025866546,-0.008805139,0.085244723,0.042799747
964,20000000,2,en,13.655178,3,126,1,Released,41,21,13162475,0,0,0,0,0,1,0,0,1.91E-19,0.079971793,0.060883025,0.020867244,0.046344152,1.42E-17,0.001096167,-0.0000565,0.0000223,0.0000662,-8.11E-20,0.004779857,0.010439823,0.03285126,0.153257545,-1.1E-17,0.021710985,0.035744329,-0.0768391,0.044556418,0.150015859,-0.084968759,-0.08164155,-0.076666409,0.011898324,2.42E-21,0.137628973,0.132234293,0.025838071,0.25970156,0.189215691,-0.074039863,-0.016614062,-0.020150512,-0.017593888
965,25000000,-99,en,6.036408,1,113,1,Released,15,2,1037335,0,0,0,0,0,1,0,1,-1.82E-19,0.052082446,0.030595648,0.017839043,0.038759249,1.93E-17,0.001496503,-0.0000438,0.0000139,0.0000414,-1.19E-19,0.006929184,0.003435695,0.01160167,-0.000200651,-8.48E-18,0.016466515,0.010020035,-0.024392475,-0.030802308,0.220871665,-0.073956953,-0.075933585,-0.032161636,0.016243432,2.37E-21,0.134923417,-0.008994069,0.040029661,0.030843366,0.0000757,-0.000222287,-0.00007,0.000159733,0.000771805
966,15000000,-99,en,3.94159,2,95,1,Released,8,3,21000000,0,0,0,0,0,1,0,0,3.58E-19,0.260384803,0.457794584,-0.25118939,-0.080476161,-1.11E-18,0.001622374,0.01269841,0.003223612,0.38389668,-5.43E-21,0.000319295,0.000631691,0.003461364,0.006477033,-1.76E-18,0.003455663,0.005014084,-0.014186122,0.002592618,0.197888179,0.227644836,-0.072804161,-0.01118751,-0.030208889,-99,-99,-99,-99,-99,-6.04E-35,1E-26,1.94E-23,8.58E-22,-1.89E-21
967,151000,-99,el,1.879162,2,91,3,Released,12,4,8000000,0,0,1,0,0,1,0,0,1.93E-19,0.149443788,0.056441911,-0.061567123,-0.017867982,9.57E-42,5.17E-37,2.42E-36,8.54E-34,-1.12E-34,-7.91E-20,0.004592618,0.001777002,0.004911068,0.003251494,-3.6E-18,0.007014138,0.005756398,-0.013871864,-0.011507164,0.273958409,-0.07620166,-0.127690694,-0.1204305,0.025555326,2.53E-21,0.144166892,-0.1116854,-0.072267336,-0.015502469,0.018001772,-0.020313855,-0.0062682,-0.010067468,0.0187299
968,0,3,en,0.626528,0,105,1,Released,9,1,268431,0,0,0,0,0,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1.53E-19,0.009104573,0.028738961,0.256626564,0.735567728,-9.56E-18,0.018846834,0.029867971,-0.050840888,-0.047228906,0.212842396,-0.072759879,-0.075800041,0.017174463,0.002558089,-99,-99,-99,-99,-99,-1.77E-34,2.96E-27,9.64E-24,1.91E-22,-1.6E-22
969,14734000,3,fr,2.156145,2,139,1,Released,31,14,6775121,0,0,0,0,0,1,1,0,6.14E-20,0.04053337,0.029810149,0.012040216,0.042251461,-5.06E-41,4.76E-37,6.61E-37,3.3E-34,7.25E-34,-8.37E-20,0.004905934,0.007473506,0.009240618,0.006724005,-1.6E-17,0.031482965,0.042637145,-0.081240998,-0.102792731,0.194653697,0.022832868,-0.072328781,-0.050389742,0.036022094,5.81E-22,0.033022777,0.015222418,0.018906142,0.012433453,0.292350712,0.204523373,-0.024122989,-0.037717285,-0.029328134
970,40000000,-99,en,8.778999,3,93,1,Released,20,21,23937870,1,0,0,0,0,0,1,0,-1.82E-19,0.075255609,0.100797386,-0.011779877,0.020700725,5.29E-20,0.00000459,0.00000357,0.00000133,0.0000184,-3.2E-20,0.001863495,0.00123555,0.006773329,0.001008038,-3.92E-17,0.076802789,0.095268784,-0.261191889,0.194800854,0.255003012,0.006279893,0.190228587,0.014397929,-0.17157927,4.64E-21,0.264073382,-0.159098099,-0.092937186,-0.040361316,4.1E-34,2.78E-27,-9.74E-23,-1.43E-21,2.23E-21
971,10500000,1,hi,1.970481,1,149,2,Released,9,9,9400000,1,0,1,0,0,1,1,0,2.67E-18,0.157281908,0.309505674,0.882696325,-0.155803908,-7.94E-16,0.071207022,0.984278525,-0.024473377,-0.033640113,-4.33E-20,0.002546752,0.00501501,0.006216294,0.00460784,-5.81E-18,0.011384658,0.013098048,-0.032793319,0.017741363,0.110959957,-0.011310626,-0.009009526,-0.021319202,-0.013015754,-99,-99,-99,-99,-99,0.008754895,-0.014154242,0.013121756,0.03949571,0.025261663
972,2000000,-99,en,11.276024,1,108,1,Released,20,17,22179430,0,0,1,0,0,0,0,0,1.78E-19,0.111078651,-0.03599578,-0.00506516,0.001580618,3.2E-41,1.15E-36,7.45E-36,1.47E-33,1.36E-33,-1.54E-18,0.092021453,0.354483082,-0.027209275,-0.009819475,-7.05E-17,0.140787516,0.343140555,0.172706393,0.017846877,0.170424881,0.145843329,-0.060599197,-0.001136657,0.01035836,1.26E-21,0.071742643,0.069265686,0.019333861,0.007417912,1.36E-34,7.7E-27,-3.27E-23,-8.3E-22,1.06E-21
973,0,1,en,12.34835,1,96,1,Released,56,17,1600000,0,0,0,0,0,1,0,0,-1.8E-20,0.012629297,0.004751984,0.00062433,0.010154814,2.35E-22,0.00000003,8.75E-08,-7.96E-10,0.000000203,-1.12E-19,0.006503897,0.002661163,0.010193919,0.003276688,-6.96E-17,0.134453802,0.034950885,-0.174971263,0.003171635,0.126775796,0.147435029,-0.016735198,0.006694159,0.047263452,1.54E-21,0.087673421,-0.005195967,-0.02087537,0.047067447,0.001916944,-0.002117994,-0.0000723,-0.000800265,-0.000859944
974,13000000,1,en,13.655752,1,102,1,Released,28,12,54837234,0,0,1,0,0,0,0,0,-2.59E-20,0.101841604,0.081722001,0.026153556,0.058290024,1.05E-19,0.0000422,0.000253759,0.000108085,0.010867505,-1.39E-19,0.008135931,0.007596601,0.01131558,0.001948897,-2.07E-17,0.040469808,0.043697442,-0.095862924,-0.088950899,0.121972573,-0.004938423,-0.007421335,-0.018354102,0.064036818,5.16E-22,0.029331425,0.014302478,0.014964719,0.011565835,0.001843989,0.00394859,-0.0000363,0.000266587,-0.000489602
975,2000000,-99,en,5.396271,1,97,1,Released,23,48,2801508,0,0,0,0,1,1,0,1,2.41E-19,0.100168526,0.076536156,0.024680603,0.062079135,4.53E-42,8.62E-37,5.06E-36,7.53E-34,8.51E-34,-3.61E-18,0.208466799,-0.047452547,0.020705372,0.025447909,-1.27E-16,0.244984491,0.021823641,-0.263281859,0.2282578,0.213933066,0.044845289,-0.054108005,-0.063104657,0.002212785,1.38E-22,0.00782623,-0.005058491,0.005047575,0.002020703,2.51E-34,1.57E-27,-6.9E-23,-1.05E-21,9.29E-22
976,0,-99,en,5.916187,1,122,1,Released,17,6,61801971,0,0,1,0,0,1,0,0,4.98E-19,0.447331294,-0.134978219,-0.048314036,0.09701158,6.44E-15,0.49662266,-0.030678023,0.002166248,0.00220851,-5.65E-20,0.003307188,0.00468399,0.006489576,0.006514585,-7.48E-18,0.014670798,0.018230552,-0.037571289,-0.040486767,0.182626842,-0.014844468,0.081369168,0.070922272,-0.095884019,-99,-99,-99,-99,-99,0.185259994,-0.072039021,-0.016151005,-0.0196704,-0.016305328
977,25000000,1,en,8.338562,1,109,1,Released,15,35,163670000,0,0,0,0,0,1,0,0,1.48E-19,0.249369442,-0.054336111,0.005584164,-0.02528138,1.7E-18,0.000133052,0.00000543,0.00000286,0.000235618,-2.12E-19,0.012323701,0.00871501,0.191292168,-0.060320274,-2.09E-17,0.040948405,0.042704856,-0.111268443,0.064348861,0.185840405,-0.02857498,0.040126937,-0.041704249,-0.000254737,4.99E-21,0.283541134,-0.097108517,-0.071735451,0.069117339,0.227259312,-0.090404246,0.399859306,0.021119066,-0.003660688
978,18000000,1,en,8.435642,1,126,1,Released,44,59,57096190,0,1,0,0,1,0,0,0,2.34E-19,0.077069613,0.059581483,0.026166119,0.059779732,1.24E-18,0.000265913,0.001264931,0.003003337,0.0000503,-9.64E-20,0.005599002,0.002650686,0.016218078,0.007356798,-1.51E-17,0.029445571,0.031581269,-0.090081057,-0.067935411,0.149694257,-0.025296236,-0.010712181,0.117944412,0.071531641,6.76E-22,0.038454684,0.018735216,0.026115915,0.010955693,0.241456481,-0.090965206,-0.019801297,-0.02377106,-0.02065946
979,60000000,1,en,8.259952,1,87,3,Released,11,17,78309131,0,1,0,1,1,0,1,0,1.8E-19,0.08443127,0.059210749,0.015286173,0.033383579,1.42E-18,0.000116265,0.0000448,0.00000783,0.0000337,-4.47E-20,0.002597701,0.001330313,0.024301041,-0.007186914,-8.47E-18,0.01656692,0.017708124,-0.055958603,0.025175659,0.234385752,-0.044826701,-0.007703596,-0.046095919,-0.032335211,1.29E-22,0.007350078,0.008973637,0.005061561,-0.000530107,-3.74E-29,-3E-20,-1.25E-17,-1.15E-16,8.53E-16
980,800000,1,en,7.271526,1,100,1,Released,3,33,867714,0,0,0,0,1,1,0,1,-9.6E-20,0.03443162,0.077957278,-0.035318771,-0.004272318,6.86E-20,0.00000596,0.00000463,0.00000172,0.0000238,-9.5E-20,0.005554106,0.006396006,0.019413552,0.003980942,-1.29E-17,0.025241568,0.028823728,-0.064387707,-0.071874434,0.178333275,0.258002874,-0.063452625,-0.030864158,0.086099116,1.2E-21,0.067992296,-0.000514835,0.176820336,-0.092654954,0.224370991,0.167321326,-0.00392368,-0.024198427,-0.018719595
981,30000000,-99,en,5.025475,1,125,1,Released,16,12,41480851,1,0,0,0,0,1,1,1,5.59E-19,0.475870194,-0.105580978,-0.067450147,0.028163147,0,0,0,0,0,-1.37E-19,0.008009307,0.010715439,0.093709406,0.236917251,-9.76E-18,0.019124017,0.022404784,-0.049560677,-0.043298064,0.083075718,-0.042099717,-0.057724643,0.032748704,0.033238768,9.5E-22,0.054024464,0.033170777,0.061023245,0.012106006,-7.35E-31,1.16E-23,1.64E-19,2.52E-18,-6.08E-18
982,12,-99,en,1.410322,1,84,3,Released,24,8,1,1,0,1,1,0,1,0,0,5.69E-21,0.005368567,0.00125159,-0.001503647,0.001045724,1.4E-18,0.000134041,0.000185627,0.000150981,0.004485351,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.212515304,-0.048121758,-0.01055402,-0.023000732,0.004378487,3.31E-21,0.188095047,-0.064174963,-0.06146884,-0.011937908,0.34964603,-0.123763289,0.320942435,0.001842762,-0.015922346
983,3500000,-99,ru,0.524653,1,95,1,Released,15,2,179000,1,0,1,0,0,0,0,0,-3.66E-45,-4.61E-42,2.02E-38,1.15E-37,-2.11E-36,5.35E-41,5.15E-37,7.09E-37,1.15E-34,8.12E-34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.187689824,-0.026901848,0.019206835,-0.013615449,0.009132421,-99,-99,-99,-99,-99,0.00000746,0.000153239,-0.0000151,0.00000341,-0.0000174
984,12000000,-99,en,6.829528,1,98,1,Released,17,16,84500122,1,0,1,0,0,0,0,0,3.05E-19,0.152635205,0.01346284,0.015960442,0.043709662,7.45E-22,7.75E-08,0.000000145,0.00000107,0.000000248,-4.82E-19,0.028075817,0.018544179,0.406126693,-0.13006802,-1.92E-17,0.037336925,0.029576078,-0.081113661,-0.007684978,0.214118834,-0.043631571,0.019591178,-0.012070827,-0.095025155,3.9E-21,0.221655792,-0.000491152,0.128584239,0.054785634,0.20421031,-0.077411056,-0.017186273,-0.020924205,-0.018420427
985,13000000,3,en,8.378149,4,161,2,Released,8,20,754249,0,0,0,1,0,1,0,0,5.39E-22,0.005083787,0.006237684,-0.001018249,0.002192351,2.41E-19,0.0000206,0.0000138,0.0000257,0.0000398,-1.1E-19,0.006371347,0.003011717,0.00892047,0.003406276,-1.98E-17,0.038618441,0.035698446,-0.077619004,-0.080409068,0.292203522,-0.038349364,0.136926676,-0.045735412,0.060424044,-99,-99,-99,-99,-99,0.179734021,-0.069026579,-0.015247617,-0.018392884,-0.016019665
986,0,-99,en,0.218263,1,94,1,Released,5,2,9016377,0,0,1,0,0,0,0,0,-7.49E-21,0.007761784,0.00163973,-0.001883155,0.001614511,4.68E-17,0.003613568,-0.000200062,-0.0000595,-0.0000134,-1.65E-19,0.009701252,0.015286126,0.044130775,-0.001680662,-2.05E-17,0.040212357,0.046240315,-0.064307448,-0.073091523,0.292450804,0.046550724,0.163591475,0.057004103,-0.071033379,2.31E-21,0.131581069,0.008454383,0.043735984,0.173682858,6.34E-35,-1.42E-26,-1.09E-23,-2.87E-22,8.03E-22
987,1500000,-99,en,6.939994,1,97,1,Released,15,10,14697005,0,0,0,0,1,0,1,0,1.07E-19,0.060412666,0.047121226,0.010974442,0.023909363,-2.87E-20,0.0000132,0.000115019,0.000122566,0.004556156,-7.66E-20,0.004503088,0.008203638,0.068533507,0.172258622,-1.62E-17,0.031745123,0.040081481,-0.104872159,-0.103294113,0.125387055,-0.000568637,0.086426489,0.019434773,0.021123114,5.34E-22,0.030371718,-0.006888415,0.008135353,-0.004756536,0.002465228,-0.002987884,-0.0000882,0.0000689,-0.000507387
988,45000000,1,en,6.84109,1,109,2,Released,21,57,92374674,0,0,0,0,0,0,1,1,4.01E-19,0.38047337,-0.213003381,-0.030274147,-0.13443227,4.05E-18,0.000487203,0.001276872,0.00000102,0.0000518,-4.18E-19,0.024303604,0.012171741,0.225495542,-0.046722058,-3.39E-17,0.066244114,0.066933061,-0.190892023,-0.168687607,0.160830217,-0.026598253,-0.029667968,0.156556725,0.066328658,1.9E-21,0.108192474,0.074315932,0.017041947,0.163502723,0.000784674,0.000521096,0.022260719,0.018048971,0.002715143
989,0,-99,en,4.359884,2,109,1,Released,13,20,140081992,0,0,0,0,1,1,0,0,9.32E-20,0.054018131,0.039087638,0.006468934,0.034588629,2.86E-17,0.003329452,0.008152183,0.000118027,0.015308842,-1.03E-19,0.005974899,0.002478604,0.012601985,0.009098205,-3.23E-17,0.063346187,0.076407422,-0.197469637,-0.161162678,0.258958677,0.091379804,-0.015017685,-0.039795332,-0.117734747,2.59E-21,0.147280543,0.013267197,0.041082039,0.136517303,1.46E-34,2.35E-26,2.05E-23,-1.87E-22,-2.75E-22
